Easting,Northing,Depth,PHI,Vsh
504000,6856000,2011.73,0.266484848,0.46
504000,6856000,2011.88,0.28630303,0.5
504000,6856000,2012.03,0.260545455,0.56
504000,6856000,2012.19,0.222848485,0.54
504000,6856000,2012.34,0.254424242,0.5
504000,6856000,2012.49,0.286606061,0.5
504000,6856000,2012.64,0.265939394,0.51
504000,6856000,2012.8,0.233757576,0.51
504000,6856000,2012.95,0.233212121,0.54
504000,6856000,2013.1,0.230484848,0.68
504000,6856000,2013.25,0.237151515,0.9
504000,6856000,2013.41,0.255030303,0.97
504000,6856000,2013.56,0.243272727,0.85
504000,6856000,2013.71,0.244606061,0.77
504000,6856000,2013.86,0.260848485,0.77
504000,6856000,2014.01,0.25569697,0.77
504000,6856000,2014.17,0.278181818,0.73
504000,6856000,2014.32,0.274121212,0.69
504000,6856000,2014.47,0.252909091,0.72
504000,6856000,2014.62,0.260606061,0.66
504000,6856000,2014.78,0.256242424,0.5
504000,6856000,2014.93,0.235333333,0.37
504000,6856000,2015.08,0.231333333,0.34
504000,6856000,2015.23,0.215393939,0.35
504000,6856000,2015.39,0.225272727,0.3
504000,6856000,2015.54,0.225393939,0.29
504000,6856000,2015.69,0.24030303,0.35
504000,6856000,2015.84,0.251575758,0.37
504000,6856000,2016,0.247212121,0.33
504000,6856000,2016.15,0.230181818,0.29
504000,6856000,2016.3,0.238848485,0.27
504000,6856000,2016.45,0.249939394,0.3
504000,6856000,2016.61,0.252606061,0.34
504000,6856000,2016.76,0.250121212,0.34
504000,6856000,2016.91,0.246,0.25
504000,6856000,2017.06,0.240787879,0.2
504000,6856000,2017.22,0.243878788,0.25
504000,6856000,2017.37,0.243818182,0.28
504000,6856000,2017.52,0.24,0.28
504000,6856000,2017.67,0.223151515,0.25
504000,6856000,2017.82,0.194484848,0.31
504000,6856000,2017.98,0.210848485,0.32
504000,6856000,2018.13,0.223878788,0.35
504000,6856000,2018.28,0.237030303,0.49
504000,6856000,2018.43,0.238424242,0.58
504000,6856000,2018.59,0.245212121,0.56
504000,6856000,2018.74,0.248545455,0.54
504000,6856000,2018.89,0.237939394,0.53
504000,6856000,2019.04,0.235636364,0.49
504000,6856000,2019.2,0.248909091,0.4
504000,6856000,2019.35,0.245212121,0.35
504000,6856000,2019.5,0.239151515,0.29
504000,6856000,2019.65,0.240969697,0.27
504000,6856000,2019.81,0.239151515,0.34
504000,6856000,2019.96,0.240666667,0.42
504000,6856000,2020.11,0.237575758,0.44
504000,6856000,2020.26,0.235272727,0.34
504000,6856000,2020.42,0.234484848,0.3
504000,6856000,2020.57,0.239333333,0.32
504000,6856000,2020.72,0.243757576,0.36
504000,6856000,2020.87,0.247333333,0.35
504000,6856000,2021.03,0.254121212,0.3
504000,6856000,2021.18,0.236484848,0.26
504000,6856000,2021.33,0.228787879,0.23
504000,6856000,2021.48,0.234606061,0.25
504000,6856000,2021.63,0.223757576,0.22
504000,6856000,2021.79,0.210606061,0.21
504000,6856000,2021.94,0.228909091,0.23
504000,6856000,2022.09,0.255212121,0.25
504000,6856000,2022.24,0.268121212,0.25
504000,6856000,2022.4,0.251939394,0.24
504000,6856000,2022.55,0.252181818,0.26
504000,6856000,2022.7,0.251393939,0.31
504000,6856000,2022.85,0.234727273,0.35
504000,6856000,2023.01,0.21969697,0.29
504000,6856000,2023.16,0.218,0.28
504000,6856000,2023.31,0.221757576,0.34
504000,6856000,2023.46,0.213636364,0.37
504000,6856000,2023.62,0.213515152,0.4
504000,6856000,2023.77,0.209454545,0.39
504000,6856000,2023.92,0.198727273,0.38
504000,6856000,2024.07,0.208060606,0.41
504000,6856000,2024.23,0.219030303,0.4
504000,6856000,2024.38,0.220121212,0.38
504000,6856000,2024.53,0.211636364,0.44
504000,6856000,2024.68,0.182060606,0.48
504000,6856000,2024.84,0.16030303,0.41
504000,6856000,2024.99,0.153151515,0.33
504000,6856000,2025.14,0.180242424,0.31
504000,6856000,2025.29,0.215151515,0.35
504000,6856000,2025.44,0.218727273,0.37
504000,6856000,2025.6,0.222060606,0.37
504000,6856000,2025.75,0.222787879,0.4
504000,6856000,2025.9,0.216363636,0.44
504000,6856000,2026.05,0.205454545,0.44
504000,6856000,2026.21,0.201878788,0.53
504000,6856000,2026.36,0.20030303,0.63
504000,6856000,2026.51,0.166181818,0.62
504000,6856000,2026.66,0.164121212,0.45
504000,6856000,2026.82,0.203030303,0.28
504000,6856000,2026.97,0.225090909,0.23
504000,6856000,2027.12,0.225030303,0.24
504000,6856000,2027.27,0.224242424,0.27
504000,6856000,2027.43,0.211515152,0.33
504000,6856000,2027.58,0.201454545,0.39
504000,6856000,2027.73,0.198848485,0.43
504000,6856000,2027.88,0.209333333,0.42
504000,6856000,2028.04,0.225818182,0.42
504000,6856000,2028.19,0.232,0.44
504000,6856000,2028.34,0.230484848,0.43
504000,6856000,2028.49,0.227151515,0.36
504000,6856000,2028.65,0.23369697,0.3
504000,6856000,2028.8,0.239212121,0.25
504000,6856000,2028.95,0.242363636,0.23
504000,6856000,2029.1,0.244242424,0.22
504000,6856000,2029.25,0.242969697,0.19
504000,6856000,2029.41,0.235151515,0.21
504000,6856000,2029.56,0.237393939,0.26
504000,6856000,2029.71,0.24030303,0.25
504000,6856000,2029.86,0.237393939,0.24
504000,6856000,2030.02,0.253515152,0.28
504000,6856000,2030.17,0.255333333,0.26
504000,6856000,2030.32,0.252121212,0.27
504000,6856000,2030.47,0.244484848,0.34
504000,6856000,2030.63,0.229151515,0.4
504000,6856000,2030.78,0.215090909,0.44
504000,6856000,2030.93,0.206181818,0.46
504000,6856000,2031.08,0.217515152,0.41
504000,6856000,2031.24,0.239454545,0.34
504000,6856000,2031.39,0.237939394,0.32
504000,6856000,2031.54,0.22430303,0.3
504000,6856000,2031.69,0.225757576,0.3
504000,6856000,2031.85,0.221212121,0.35
504000,6856000,2032,0.222848485,0.38
504000,6856000,2032.15,0.231757576,0.38
504000,6856000,2032.3,0.235090909,0.39
504000,6856000,2032.46,0.236060606,0.35
504000,6856000,2032.61,0.252969697,0.32
504000,6856000,2032.76,0.220424242,0.33
504000,6856000,2032.91,0.110909091,0.26
504000,6856000,2033.06,0.099151515,0.2
504000,6856000,2033.22,0.162666667,0.19
504000,6856000,2033.37,0.220666667,0.26
504000,6856000,2033.52,0.235454545,0.26
504000,6856000,2033.67,0.245393939,0.25
504000,6856000,2033.83,0.250484848,0.26
504000,6856000,2033.98,0.227454545,0.23
504000,6856000,2034.13,0.232848485,0.21
504000,6856000,2034.28,0.248424242,0.22
504000,6856000,2034.44,0.241818182,0.23
504000,6856000,2034.59,0.237878788,0.25
504000,6856000,2034.74,0.235212121,0.25
504000,6856000,2034.89,0.237151515,0.23
504000,6856000,2035.05,0.241878788,0.25
504000,6856000,2035.2,0.241333333,0.31
504000,6856000,2035.35,0.233090909,0.39
504000,6856000,2035.5,0.227454545,0.4
504000,6856000,2035.66,0.242242424,0.34
504000,6856000,2035.81,0.250606061,0.28
504000,6856000,2035.96,0.248909091,0.29
504000,6856000,2036.11,0.242181818,0.32
504000,6856000,2036.27,0.221454545,0.3
504000,6856000,2036.42,0.201151515,0.26
504000,6856000,2036.57,0.211575758,0.26
504000,6856000,2036.72,0.23969697,0.26
504000,6856000,2036.87,0.251575758,0.34
504000,6856000,2037.03,0.239393939,0.38
504000,6856000,2037.18,0.227090909,0.37
504000,6856000,2037.33,0.231393939,0.46
504000,6856000,2037.48,0.232181818,0.57
504000,6856000,2037.64,0.228666667,0.59
504000,6856000,2037.79,0.219878788,0.5
504000,6856000,2037.94,0.213878788,0.52
504000,6856000,2038.09,0.203575758,0.54
504000,6856000,2038.25,0.202969697,0.47
504000,6856000,2038.4,0.226,0.45
504000,6856000,2038.55,0.211515152,0.46
504000,6856000,2038.7,0.217333333,0.49
504000,6856000,2038.86,0.21969697,0.49
504000,6856000,2039.01,0.169818182,0.47
504000,6856000,2039.16,0.076363636,0.39
504000,6856000,2039.31,0.002484848,0.26
504000,6856000,2039.47,-0.018909091,0.18
504000,6856000,2039.62,0.016242424,0.11
504000,6856000,2039.77,0.071515152,0.16
504000,6856000,2039.92,0.134787879,0.22
504000,6856000,2040.08,0.174,0.31
504000,6856000,2040.23,0.206121212,0.37
504000,6856000,2040.38,0.207515152,0.37
504000,6856000,2040.53,0.211393939,0.38
504000,6856000,2040.68,0.219757576,0.37
504000,6856000,2040.84,0.220909091,0.35
504000,6856000,2040.99,0.238727273,0.37
504000,6856000,2041.14,0.252424242,0.41
504000,6856000,2041.29,0.243030303,0.46
504000,6856000,2041.45,0.238666667,0.52
504000,6856000,2041.6,0.252848485,0.52
504000,6856000,2041.75,0.243151515,0.56
504000,6856000,2041.9,0.249393939,0.63
504000,6856000,2042.06,0.247575758,0.65
504000,6856000,2042.21,0.235272727,0.67
504000,6856000,2042.36,0.234909091,0.71
504000,6856000,2042.51,0.242121212,0.67
504000,6856000,2042.67,0.244545455,0.65
504000,6856000,2042.82,0.243030303,0.64
504000,6856000,2042.97,0.246121212,0.63
504000,6856000,2043.12,0.250363636,0.63
504000,6856000,2043.28,0.234242424,0.64
504000,6856000,2043.43,0.224424242,0.66
504000,6856000,2043.58,0.227393939,0.74
504000,6856000,2043.73,0.213575758,0.81
504000,6856000,2043.89,0.205878788,0.83
504000,6856000,2044.04,0.216363636,0.82
504000,6856000,2044.19,0.233333333,0.86
504000,6856000,2044.34,0.235515152,0.97
504000,6856000,2044.49,0.229393939,1
504000,6856000,2044.65,0.207515152,1
504000,6856000,2044.8,0.177757576,1
504000,6856000,2044.95,0.204181818,1
504000,6856000,2045.1,0.212181818,1
504000,6856000,2045.26,0.226060606,1
504000,6856000,2045.41,0.220060606,0.92
504000,6856000,2045.56,0.199939394,0.94
504000,6856000,2045.71,0.165393939,1
504000,6856000,2045.87,0.184848485,1
504000,6856000,2046.02,0.207333333,1
504000,6856000,2046.17,0.213333333,1
504000,6856000,2046.32,0.230727273,1
504000,6856000,2046.48,0.243939394,0.98
504000,6856000,2046.63,0.261515152,0.96
504000,6856000,2046.78,0.25569697,0.93
504000,6856000,2046.93,0.24569697,0.84
504000,6856000,2047.09,0.234060606,0.69
504000,6856000,2047.24,0.227878788,0.6
504000,6856000,2047.39,0.231151515,0.6
504000,6856000,2047.54,0.236666667,0.59
504000,6856000,2047.7,0.237939394,0.56
504000,6856000,2047.85,0.226787879,0.57
504000,6856000,2048,0.210060606,0.59
504000,6856000,2048.15,0.199393939,0.54
504000,6856000,2048.3,0.176666667,0.52
504000,6856000,2048.46,0.141757576,0.45
504000,6856000,2048.61,0.099515152,0.26
504000,6856000,2048.76,0.059575758,0.19
504000,6856000,2048.91,0.106121212,0.17
504000,6856000,2049.07,0.179454545,0.25
504000,6856000,2049.22,0.208424242,0.38
504000,6856000,2049.37,0.219212121,0.45
504000,6856000,2049.52,0.217151515,0.41
504000,6856000,2049.68,0.208666667,0.31
504000,6856000,2049.83,0.213515152,0.33
504000,6856000,2049.98,0.22230303,0.4
504000,6856000,2050.13,0.227878788,0.43
504000,6856000,2050.29,0.22769697,0.47
504000,6856000,2050.44,0.235393939,0.5
504000,6856000,2050.59,0.233636364,0.5
504000,6856000,2050.74,0.224727273,0.5
504000,6856000,2050.9,0.239333333,0.56
504000,6856000,2051.05,0.248121212,0.58
504000,6856000,2051.2,0.235575758,0.55
504000,6856000,2051.35,0.234727273,0.51
504000,6856000,2051.51,0.244242424,0.51
504000,6856000,2051.66,0.234545455,0.56
504000,6856000,2051.81,0.235818182,0.61
504000,6856000,2051.96,0.245272727,0.59
504000,6856000,2052.11,0.234969697,0.6
504000,6856000,2052.27,0.221757576,0.62
504000,6856000,2052.42,0.228787879,0.6
504000,6856000,2052.57,0.235515152,0.63
504000,6856000,2052.72,0.232545455,0.61
504000,6856000,2052.88,0.248424242,0.63
504000,6856000,2053.03,0.227575758,0.64
504000,6856000,2053.18,0.218969697,0.6
504000,6856000,2053.33,0.222424242,0.63
504000,6856000,2053.49,0.224666667,0.61
504000,6856000,2053.64,0.220060606,0.6
504000,6856000,2053.79,0.227393939,0.6
504000,6856000,2053.94,0.235939394,0.59
504000,6856000,2054.1,0.230787879,0.64
504000,6856000,2054.25,0.226848485,0.68
504000,6856000,2054.4,0.227575758,0.62
504000,6856000,2054.55,0.224545455,0.61
504000,6856000,2054.71,0.228121212,0.64
504000,6856000,2054.86,0.222121212,0.61
504000,6856000,2055.01,0.211030303,0.54
504000,6856000,2055.16,0.237333333,0.55
504000,6856000,2055.32,0.231454545,0.62
504000,6856000,2055.47,0.232545455,0.61
504000,6856000,2055.62,0.244666667,0.61
504000,6856000,2055.77,0.229515152,0.6
504000,6856000,2055.92,0.225454545,0.55
504000,6856000,2056.08,0.227515152,0.57
504000,6856000,2056.23,0.236181818,0.63
504000,6856000,2056.38,0.227333333,0.64
504000,6856000,2056.53,0.239454545,0.6
504000,6856000,2056.69,0.254242424,0.6
504000,6856000,2056.84,0.244242424,0.62
504000,6856000,2056.99,0.241454545,0.62
504000,6856000,2057.14,0.234,0.57
504000,6856000,2057.3,0.222424242,0.55
504000,6856000,2057.45,0.219515152,0.59
504000,6856000,2057.6,0.235757576,0.6
504000,6856000,2057.75,0.236242424,0.55
504000,6856000,2057.91,0.227212121,0.56
504000,6856000,2058.06,0.234181818,0.57
504000,6856000,2058.21,0.234,0.53
504000,6856000,2058.36,0.237636364,0.57
504000,6856000,2058.52,0.244181818,0.59
504000,6856000,2058.67,0.239818182,0.58
504000,6856000,2058.82,0.236848485,0.59
504000,6856000,2058.97,0.239272727,0.61
504000,6856000,2059.13,0.242969697,0.58
504000,6856000,2059.28,0.23769697,0.52
504000,6856000,2059.43,0.23769697,0.53
504000,6856000,2059.58,0.243575758,0.58
504000,6856000,2059.73,0.242727273,0.6
504000,6856000,2059.89,0.236545455,0.57
504000,6856000,2060.04,0.244727273,0.55
504000,6856000,2060.19,0.247575758,0.53
504000,6856000,2060.34,0.236424242,0.51
504000,6856000,2060.5,0.228424242,0.55
504000,6856000,2060.65,0.231333333,0.56
504000,6856000,2060.8,0.224545455,0.57
504000,6856000,2060.95,0.215515152,0.61
504000,6856000,2061.11,0.208363636,0.57
504000,6856000,2061.26,0.214181818,0.52
504000,6856000,2061.41,0.244606061,0.53
504000,6856000,2061.56,0.248848485,0.56
504000,6856000,2061.72,0.24,0.59
504000,6856000,2061.87,0.236,0.58
504000,6856000,2062.02,0.234969697,0.5
504000,6856000,2062.17,0.241939394,0.51
504000,6856000,2062.33,0.236181818,0.52
504000,6856000,2062.48,0.230242424,0.51
504000,6856000,2062.63,0.236787879,0.55
504000,6856000,2062.78,0.247393939,0.53
504000,6856000,2062.94,0.24969697,0.49
504000,6856000,2063.09,0.240969697,0.48
504000,6856000,2063.24,0.238,0.5
504000,6856000,2063.39,0.237757576,0.53
504000,6856000,2063.54,0.236,0.57
504000,6856000,2063.7,0.231575758,0.53
504000,6856000,2063.85,0.228606061,0.49
504000,6856000,2064,0.232969697,0.5
504000,6856000,2064.15,0.221151515,0.53
504000,6856000,2064.31,0.223575758,0.51
504000,6856000,2064.46,0.230242424,0.49
504000,6856000,2064.61,0.229818182,0.51
504000,6856000,2064.76,0.233818182,0.51
504000,6856000,2064.92,0.235333333,0.54
504000,6856000,2065.07,0.223818182,0.54
504000,6856000,2065.22,0.226545455,0.56
504000,6856000,2065.37,0.224545455,0.57
504000,6856000,2065.53,0.221333333,0.51
504000,6856000,2065.68,0.232242424,0.5
504000,6856000,2065.83,0.237818182,0.52
504000,6856000,2065.98,0.22030303,0.54
504000,6856000,2066.14,0.222848485,0.54
504000,6856000,2066.29,0.242121212,0.57
504000,6856000,2066.44,0.238545455,0.58
504000,6856000,2066.59,0.24569697,0.51
504000,6856000,2066.75,0.243333333,0.49
504000,6856000,2066.9,0.243272727,0.52
504000,6856000,2067.05,0.244242424,0.56
504000,6856000,2067.2,0.248181818,0.56
504000,6856000,2067.35,0.235818182,0.54
504000,6856000,2067.51,0.24369697,0.54
504000,6856000,2067.66,0.255030303,0.53
504000,6856000,2067.81,0.240666667,0.52
504000,6856000,2067.96,0.237393939,0.56
504000,6856000,2068.12,0.252060606,0.54
504000,6856000,2068.27,0.251151515,0.52
504000,6856000,2068.42,0.244909091,0.52
504000,6856000,2068.57,0.244787879,0.52
504000,6856000,2068.73,0.247393939,0.49
504000,6856000,2068.88,0.245818182,0.49
504000,6856000,2069.03,0.25430303,0.49
504000,6856000,2069.18,0.243333333,0.47
504000,6856000,2069.34,0.240424242,0.53
504000,6856000,2069.49,0.253939394,0.61
504000,6856000,2069.64,0.252545455,0.62
504000,6856000,2069.79,0.256363636,0.57
504000,6856000,2069.95,0.261212121,0.56
504000,6856000,2070.1,0.258,0.59
504000,6856000,2070.25,0.230363636,0.57
504000,6856000,2070.4,0.234121212,0.5
504000,6856000,2070.56,0.239333333,0.49
504000,6856000,2070.71,0.230909091,0.55
504000,6856000,2070.86,0.234969697,0.5
504000,6856000,2071.01,0.232666667,0.46
504000,6856000,2071.16,0.245090909,0.49
504000,6856000,2071.32,0.244666667,0.52
504000,6856000,2071.47,0.234909091,0.51
504000,6856000,2071.62,0.231212121,0.49
504000,6856000,2071.77,0.23169697,0.45
504000,6856000,2071.93,0.222727273,0.45
504000,6856000,2072.08,0.201393939,0.44
504000,6856000,2072.23,0.197212121,0.5
504000,6856000,2072.38,0.213878788,0.53
504000,6856000,2072.54,0.224909091,0.47
504000,6856000,2072.69,0.231393939,0.45
504000,6856000,2072.84,0.229575758,0.46
504000,6856000,2072.99,0.224848485,0.45
504000,6856000,2073.15,0.228787879,0.49
504000,6856000,2073.3,0.223818182,0.5
504000,6856000,2073.45,0.222060606,0.45
504000,6856000,2073.6,0.22830303,0.5
504000,6856000,2073.76,0.246909091,0.53
504000,6856000,2073.91,0.244363636,0.5
504000,6856000,2074.06,0.251333333,0.52
504000,6856000,2074.21,0.249212121,0.52
504000,6856000,2074.37,0.250545455,0.54
504000,6856000,2074.52,0.261878788,0.53
504000,6856000,2074.67,0.276242424,0.55
504000,6856000,2074.82,0.276424242,0.61
504000,6856000,2074.97,0.265818182,0.58
504000,6856000,2075.13,0.270242424,0.53
504000,6856000,2075.28,0.264666667,0.52
504000,6856000,2075.43,0.25630303,0.52
504000,6856000,2075.58,0.24369697,0.49
504000,6856000,2075.74,0.241575758,0.51
504000,6856000,2075.89,0.249757576,0.5
504000,6856000,2076.04,0.244727273,0.47
504000,6856000,2076.19,0.245393939,0.47
504000,6856000,2076.35,0.246545455,0.5
504000,6856000,2076.5,0.241272727,0.48
504000,6856000,2076.65,0.240666667,0.48
504000,6856000,2076.8,0.256181818,0.47
504000,6856000,2076.96,0.255575758,0.45
504000,6856000,2077.11,0.236424242,0.46
504000,6856000,2077.26,0.218848485,0.48
504000,6856000,2077.41,0.220060606,0.49
504000,6856000,2077.57,0.227151515,0.51
504000,6856000,2077.72,0.235939394,0.58
504000,6856000,2077.87,0.237636364,0.54
504000,6856000,2078.02,0.234363636,0.47
504000,6856000,2078.18,0.232060606,0.49
504000,6856000,2078.33,0.230424242,0.48
504000,6856000,2078.48,0.222666667,0.45
504000,6856000,2078.63,0.224121212,0.44
504000,6856000,2078.78,0.205151515,0.48
504000,6856000,2078.94,0.146545455,0.51
504000,6856000,2079.09,0.183636364,0.6
504000,6856000,2079.24,0.223575758,0.58
504000,6856000,2079.39,0.220242424,0.5
504000,6856000,2079.55,0.223575758,0.47
504000,6856000,2079.7,0.232363636,0.45
504000,6856000,2079.85,0.246969697,0.5
504000,6856000,2080,0.242363636,0.53
504000,6856000,2080.16,0.231454545,0.48
504000,6856000,2080.31,0.237575758,0.46
504000,6856000,2080.46,0.236606061,0.5
504000,6856000,2080.61,0.201757576,0.5
504000,6856000,2080.77,0.125757576,0.5
504000,6856000,2080.92,0.136363636,0.54
504000,6856000,2081.07,0.178787879,0.55
504000,6856000,2081.22,0.218969697,0.51
504000,6856000,2081.38,0.248242424,0.48
504000,6856000,2081.53,0.257575758,0.48
504000,6856000,2081.68,0.249757576,0.48
504000,6856000,2081.83,0.236727273,0.49
504000,6856000,2081.99,0.22369697,0.48
504000,6856000,2082.14,0.230121212,0.51
504000,6856000,2082.29,0.243454545,0.52
504000,6856000,2082.44,0.257454545,0.5
504000,6856000,2082.59,0.244242424,0.47
504000,6856000,2082.75,0.241454545,0.46
504000,6856000,2082.9,0.251515152,0.5
504000,6856000,2083.05,0.248181818,0.51
504000,6856000,2083.2,0.248181818,0.55
504000,6856000,2083.36,0.251818182,0.57
504000,6856000,2083.51,0.243575758,0.58
504000,6856000,2083.66,0.237515152,0.56
504000,6856000,2083.81,0.225333333,0.5
504000,6856000,2083.97,0.21,0.44
