Depth,Vscale,Age,
  0.189995E+04, 0.101400E+00, 0.295871E+03,
  0.190010E+04, 0.991047E-01, 0.295904E+03,
  0.190025E+04, 0.106594E+00, 0.295936E+03,
  0.190041E+04, 0.115735E+00, 0.295969E+03,
  0.190056E+04, 0.120150E+00, 0.296002E+03,
  0.190071E+04, 0.120754E+00, 0.296035E+03,
  0.190086E+04, 0.121631E+00, 0.296068E+03,
  0.190102E+04, 0.123281E+00, 0.296101E+03,
  0.190117E+04, 0.124580E+00, 0.296134E+03,
  0.190132E+04, 0.127707E+00, 0.296167E+03,
  0.190147E+04, 0.129638E+00, 0.296200E+03,
  0.190162E+04, 0.128790E+00, 0.296233E+03,
  0.190178E+04, 0.126991E+00, 0.296266E+03,
  0.190193E+04, 0.126386E+00, 0.296299E+03,
  0.190208E+04, 0.128254E+00, 0.296331E+03,
  0.190223E+04, 0.130190E+00, 0.296364E+03,
  0.190239E+04, 0.134119E+00, 0.296397E+03,
  0.190254E+04, 0.141240E+00, 0.296430E+03,
  0.190269E+04, 0.143300E+00, 0.296463E+03,
  0.190284E+04, 0.136776E+00, 0.296496E+03,
  0.190300E+04, 0.120234E+00, 0.296529E+03,
  0.190315E+04, 0.928986E-01, 0.296562E+03,
  0.190330E+04, 0.609841E-01, 0.296595E+03,
  0.190345E+04, 0.396187E-01, 0.296628E+03,
  0.190361E+04, 0.384855E-01, 0.296661E+03,
  0.190376E+04, 0.588061E-01, 0.296694E+03,
  0.190391E+04, 0.883067E-01, 0.296726E+03,
  0.190406E+04, 0.108698E+00, 0.296759E+03,
  0.190422E+04, 0.120005E+00, 0.296792E+03,
  0.190437E+04, 0.127510E+00, 0.296825E+03,
  0.190452E+04, 0.135291E+00, 0.296858E+03,
  0.190467E+04, 0.142190E+00, 0.296891E+03,
  0.190482E+04, 0.145370E+00, 0.296924E+03,
  0.190498E+04, 0.144117E+00, 0.296957E+03,
  0.190513E+04, 0.140186E+00, 0.296990E+03,
  0.190528E+04, 0.135075E+00, 0.297023E+03,
  0.190543E+04, 0.129624E+00, 0.297056E+03,
  0.190559E+04, 0.123816E+00, 0.297089E+03,
  0.190574E+04, 0.116924E+00, 0.297121E+03,
  0.190589E+04, 0.108876E+00, 0.297154E+03,
  0.190604E+04, 0.988236E-01, 0.297187E+03,
  0.190620E+04, 0.861859E-01, 0.297220E+03,
  0.190635E+04, 0.747297E-01, 0.297253E+03,
  0.190650E+04, 0.707479E-01, 0.297286E+03,
  0.190665E+04, 0.744342E-01, 0.297319E+03,
  0.190681E+04, 0.795840E-01, 0.297352E+03,
  0.190696E+04, 0.818852E-01, 0.297385E+03,
  0.190711E+04, 0.828576E-01, 0.297418E+03,
  0.190726E+04, 0.837733E-01, 0.297451E+03,
  0.190742E+04, 0.859326E-01, 0.297484E+03,
  0.190757E+04, 0.894396E-01, 0.297517E+03,
  0.190772E+04, 0.957368E-01, 0.297549E+03,
  0.190787E+04, 0.104155E+00, 0.297582E+03,
  0.190803E+04, 0.113000E+00, 0.297615E+03,
  0.190818E+04, 0.122362E+00, 0.297648E+03,
  0.190833E+04, 0.129171E+00, 0.297681E+03,
  0.190848E+04, 0.129847E+00, 0.297714E+03,
  0.190864E+04, 0.129482E+00, 0.297747E+03,
  0.190879E+04, 0.131675E+00, 0.297780E+03,
  0.190894E+04, 0.136389E+00, 0.297813E+03,
  0.190909E+04, 0.139035E+00, 0.297846E+03,
  0.190924E+04, 0.135287E+00, 0.297879E+03,
  0.190940E+04, 0.129948E+00, 0.297912E+03,
  0.190955E+04, 0.127824E+00, 0.297944E+03,
  0.190970E+04, 0.127832E+00, 0.297977E+03,
  0.190985E+04, 0.126823E+00, 0.298010E+03,
  0.191001E+04, 0.122575E+00, 0.298043E+03,
  0.191016E+04, 0.113259E+00, 0.298076E+03,
  0.191031E+04, 0.101212E+00, 0.298109E+03,
  0.191046E+04, 0.892393E-01, 0.298142E+03,
  0.191062E+04, 0.812503E-01, 0.298175E+03,
  0.191077E+04, 0.834126E-01, 0.298208E+03,
  0.191092E+04, 0.986669E-01, 0.298241E+03,
  0.191107E+04, 0.121307E+00, 0.298274E+03,
  0.191123E+04, 0.145926E+00, 0.298307E+03,
  0.191138E+04, 0.172032E+00, 0.298339E+03,
  0.191153E+04, 0.195353E+00, 0.298372E+03,
  0.191168E+04, 0.203106E+00, 0.298405E+03,
  0.191184E+04, 0.188944E+00, 0.298438E+03,
  0.191199E+04, 0.156916E+00, 0.298471E+03,
  0.191214E+04, 0.126274E+00, 0.298504E+03,
  0.191229E+04, 0.112521E+00, 0.298537E+03,
  0.191244E+04, 0.105552E+00, 0.298570E+03,
  0.191260E+04, 0.967521E-01, 0.298603E+03,
  0.191275E+04, 0.853699E-01, 0.298636E+03,
  0.191290E+04, 0.752175E-01, 0.298669E+03,
  0.191305E+04, 0.717053E-01, 0.298702E+03,
  0.191321E+04, 0.771486E-01, 0.298734E+03,
  0.191336E+04, 0.887451E-01, 0.298767E+03,
  0.191351E+04, 0.100807E+00, 0.298800E+03,
  0.191366E+04, 0.110276E+00, 0.298833E+03,
  0.191382E+04, 0.116827E+00, 0.298866E+03,
  0.191397E+04, 0.122968E+00, 0.298899E+03,
  0.191412E+04, 0.129632E+00, 0.298932E+03,
  0.191427E+04, 0.137856E+00, 0.298965E+03,
  0.191443E+04, 0.146854E+00, 0.298998E+03,
  0.191458E+04, 0.152665E+00, 0.299031E+03,
  0.191473E+04, 0.153760E+00, 0.299064E+03,
  0.191488E+04, 0.150443E+00, 0.299097E+03,
  0.191504E+04, 0.144481E+00, 0.299129E+03,
  0.191519E+04, 0.138654E+00, 0.299162E+03,
  0.191534E+04, 0.135922E+00, 0.299195E+03,
  0.191549E+04, 0.139704E+00, 0.299228E+03,
  0.191565E+04, 0.149157E+00, 0.299261E+03,
  0.191580E+04, 0.159632E+00, 0.299294E+03,
  0.191595E+04, 0.166137E+00, 0.299327E+03,
  0.191610E+04, 0.165440E+00, 0.299360E+03,
  0.191626E+04, 0.159837E+00, 0.299393E+03,
  0.191641E+04, 0.155046E+00, 0.299426E+03,
  0.191656E+04, 0.152882E+00, 0.299459E+03,
  0.191671E+04, 0.147929E+00, 0.299492E+03,
  0.191686E+04, 0.135390E+00, 0.299525E+03,
  0.191702E+04, 0.115355E+00, 0.299557E+03,
  0.191717E+04, 0.874238E-01, 0.299590E+03,
  0.191732E+04, 0.582072E-01, 0.299623E+03,
  0.191747E+04, 0.407948E-01, 0.299656E+03,
  0.191763E+04, 0.396548E-01, 0.299689E+03,
  0.191778E+04, 0.479626E-01, 0.299722E+03,
  0.191793E+04, 0.571128E-01, 0.299755E+03,
  0.191808E+04, 0.654747E-01, 0.299788E+03,
  0.191824E+04, 0.741653E-01, 0.299821E+03,
  0.191839E+04, 0.813697E-01, 0.299854E+03,
  0.191854E+04, 0.849523E-01, 0.299887E+03,
  0.191869E+04, 0.845028E-01, 0.299920E+03,
  0.191885E+04, 0.829296E-01, 0.299952E+03,
  0.191900E+04, 0.852957E-01, 0.299985E+03,
  0.191915E+04, 0.943120E-01, 0.300018E+03,
  0.191930E+04, 0.108034E+00, 0.300051E+03,
  0.191946E+04, 0.121791E+00, 0.300084E+03,
  0.191961E+04, 0.132712E+00, 0.300117E+03,
  0.191976E+04, 0.140934E+00, 0.300150E+03,
  0.191991E+04, 0.146676E+00, 0.300183E+03,
  0.192006E+04, 0.150595E+00, 0.300216E+03,
  0.192022E+04, 0.153903E+00, 0.300249E+03,
  0.192037E+04, 0.156413E+00, 0.300282E+03,
  0.192052E+04, 0.156471E+00, 0.300315E+03,
  0.192067E+04, 0.152337E+00, 0.300347E+03,
  0.192083E+04, 0.145382E+00, 0.300380E+03,
  0.192098E+04, 0.141625E+00, 0.300413E+03,
  0.192113E+04, 0.143913E+00, 0.300446E+03,
  0.192128E+04, 0.145847E+00, 0.300479E+03,
  0.192144E+04, 0.144432E+00, 0.300512E+03,
  0.192159E+04, 0.142043E+00, 0.300545E+03,
  0.192174E+04, 0.142708E+00, 0.300578E+03,
  0.192189E+04, 0.144583E+00, 0.300611E+03,
  0.192205E+04, 0.141932E+00, 0.300644E+03,
  0.192220E+04, 0.134809E+00, 0.300677E+03,
  0.192235E+04, 0.127174E+00, 0.300710E+03,
  0.192250E+04, 0.129351E+00, 0.300742E+03,
  0.192266E+04, 0.145510E+00, 0.300775E+03,
  0.192281E+04, 0.159315E+00, 0.300808E+03,
  0.192296E+04, 0.159291E+00, 0.300841E+03,
  0.192311E+04, 0.145182E+00, 0.300874E+03,
  0.192327E+04, 0.126889E+00, 0.300907E+03,
  0.192342E+04, 0.113981E+00, 0.300940E+03,
  0.192357E+04, 0.107793E+00, 0.300973E+03,
  0.192372E+04, 0.105952E+00, 0.301006E+03,
  0.192388E+04, 0.107625E+00, 0.301039E+03,
  0.192403E+04, 0.110662E+00, 0.301072E+03,
  0.192418E+04, 0.114260E+00, 0.301105E+03,
  0.192433E+04, 0.121138E+00, 0.301138E+03,
  0.192448E+04, 0.132646E+00, 0.301170E+03,
  0.192464E+04, 0.142516E+00, 0.301203E+03,
  0.192479E+04, 0.144255E+00, 0.301236E+03,
  0.192494E+04, 0.137096E+00, 0.301269E+03,
  0.192509E+04, 0.126494E+00, 0.301302E+03,
  0.192525E+04, 0.117604E+00, 0.301335E+03,
  0.192540E+04, 0.111847E+00, 0.301368E+03,
  0.192555E+04, 0.108291E+00, 0.301401E+03,
  0.192570E+04, 0.104904E+00, 0.301434E+03,
  0.192586E+04, 0.103333E+00, 0.301467E+03,
  0.192601E+04, 0.998238E-01, 0.301500E+03,
  0.192616E+04, 0.938238E-01, 0.301533E+03,
  0.192631E+04, 0.929825E-01, 0.301565E+03,
  0.192647E+04, 0.971227E-01, 0.301598E+03,
  0.192662E+04, 0.102806E+00, 0.301631E+03,
  0.192677E+04, 0.105204E+00, 0.301664E+03,
  0.192692E+04, 0.102232E+00, 0.301697E+03,
  0.192708E+04, 0.987865E-01, 0.301730E+03,
  0.192723E+04, 0.969948E-01, 0.301763E+03,
  0.192738E+04, 0.985437E-01, 0.301796E+03,
  0.192753E+04, 0.104686E+00, 0.301829E+03,
  0.192769E+04, 0.114968E+00, 0.301862E+03,
  0.192784E+04, 0.127829E+00, 0.301895E+03,
  0.192799E+04, 0.138223E+00, 0.301928E+03,
  0.192814E+04, 0.146163E+00, 0.301960E+03,
  0.192829E+04, 0.147024E+00, 0.301993E+03,
  0.192845E+04, 0.132092E+00, 0.302026E+03,
  0.192860E+04, 0.109066E+00, 0.302059E+03,
  0.192875E+04, 0.879497E-01, 0.302092E+03,
  0.192890E+04, 0.731636E-01, 0.302125E+03,
  0.192906E+04, 0.589319E-01, 0.302158E+03,
  0.192921E+04, 0.415914E-01, 0.302191E+03,
  0.192936E+04, 0.409334E-01, 0.302224E+03,
  0.192951E+04, 0.530114E-01, 0.302257E+03,
  0.192967E+04, 0.602486E-01, 0.302290E+03,
  0.192982E+04, 0.513816E-01, 0.302323E+03,
  0.192997E+04, 0.358039E-01, 0.302355E+03,
  0.193012E+04, 0.467457E-01, 0.302388E+03,
  0.193028E+04, 0.821366E-01, 0.302421E+03,
  0.193043E+04, 0.114158E+00, 0.302454E+03,
  0.193058E+04, 0.131794E+00, 0.302487E+03,
  0.193073E+04, 0.137512E+00, 0.302520E+03,
  0.193089E+04, 0.140886E+00, 0.302553E+03,
  0.193104E+04, 0.146468E+00, 0.302586E+03,
  0.193119E+04, 0.147881E+00, 0.302619E+03,
  0.193134E+04, 0.140277E+00, 0.302652E+03,
  0.193149E+04, 0.125018E+00, 0.302685E+03,
  0.193165E+04, 0.109936E+00, 0.302718E+03,
  0.193180E+04, 0.106510E+00, 0.302751E+03,
  0.193195E+04, 0.114896E+00, 0.302783E+03,
  0.193210E+04, 0.122615E+00, 0.302816E+03,
  0.193226E+04, 0.118875E+00, 0.302849E+03,
  0.193241E+04, 0.102593E+00, 0.302882E+03,
  0.193256E+04, 0.770139E-01, 0.302915E+03,
  0.193271E+04, 0.454532E-01, 0.302948E+03,
  0.193287E+04, 0.176156E-01, 0.302981E+03,
  0.193302E+04, 0.470430E-02, 0.303014E+03,
  0.193317E+04, 0.990948E-02, 0.303047E+03,
  0.193332E+04, 0.305700E-01, 0.303080E+03,
  0.193348E+04, 0.564969E-01, 0.303113E+03,
  0.193363E+04, 0.785884E-01, 0.303146E+03,
  0.193378E+04, 0.970271E-01, 0.303178E+03,
  0.193393E+04, 0.110626E+00, 0.303211E+03,
  0.193409E+04, 0.116437E+00, 0.303244E+03,
  0.193424E+04, 0.116734E+00, 0.303277E+03,
  0.193439E+04, 0.115076E+00, 0.303310E+03,
  0.193454E+04, 0.114495E+00, 0.303343E+03,
  0.193470E+04, 0.116303E+00, 0.303376E+03,
  0.193485E+04, 0.118338E+00, 0.303409E+03,
  0.193500E+04, 0.117615E+00, 0.303442E+03,
  0.193515E+04, 0.116791E+00, 0.303475E+03,
  0.193531E+04, 0.117466E+00, 0.303508E+03,
  0.193546E+04, 0.116888E+00, 0.303541E+03,
  0.193561E+04, 0.114706E+00, 0.303573E+03,
  0.193576E+04, 0.112072E+00, 0.303606E+03,
  0.193591E+04, 0.113002E+00, 0.303639E+03,
  0.193607E+04, 0.124449E+00, 0.303672E+03,
  0.193622E+04, 0.142651E+00, 0.303705E+03,
  0.193637E+04, 0.149194E+00, 0.303738E+03,
  0.193652E+04, 0.142580E+00, 0.303771E+03,
  0.193668E+04, 0.134808E+00, 0.303804E+03,
  0.193683E+04, 0.137144E+00, 0.303837E+03,
  0.193698E+04, 0.141714E+00, 0.303870E+03,
  0.193713E+04, 0.141407E+00, 0.303903E+03,
  0.193729E+04, 0.141927E+00, 0.303936E+03,
  0.193744E+04, 0.143204E+00, 0.303969E+03,
  0.193759E+04, 0.141099E+00, 0.304001E+03,
  0.193774E+04, 0.136895E+00, 0.304034E+03,
  0.193790E+04, 0.134764E+00, 0.304067E+03,
  0.193805E+04, 0.135239E+00, 0.304100E+03,
  0.193820E+04, 0.136934E+00, 0.304133E+03,
  0.193835E+04, 0.138733E+00, 0.304166E+03,
  0.193851E+04, 0.139771E+00, 0.304199E+03,
  0.193866E+04, 0.138385E+00, 0.304232E+03,
  0.193881E+04, 0.132878E+00, 0.304265E+03,
  0.193896E+04, 0.125082E+00, 0.304298E+03,
  0.193911E+04, 0.114328E+00, 0.304331E+03,
  0.193927E+04, 0.967058E-01, 0.304364E+03,
  0.193942E+04, 0.754788E-01, 0.304396E+03,
  0.193957E+04, 0.601403E-01, 0.304429E+03,
  0.193972E+04, 0.560629E-01, 0.304462E+03,
  0.193988E+04, 0.652299E-01, 0.304495E+03,
  0.194003E+04, 0.835863E-01, 0.304528E+03,
  0.194018E+04, 0.102784E+00, 0.304561E+03,
  0.194033E+04, 0.116921E+00, 0.304594E+03,
  0.194049E+04, 0.124841E+00, 0.304627E+03,
  0.194064E+04, 0.127963E+00, 0.304660E+03,
  0.194079E+04, 0.128060E+00, 0.304693E+03,
  0.194094E+04, 0.124279E+00, 0.304726E+03,
  0.194110E+04, 0.119193E+00, 0.304759E+03,
  0.194125E+04, 0.116124E+00, 0.304791E+03,
  0.194140E+04, 0.115350E+00, 0.304824E+03,
  0.194155E+04, 0.115623E+00, 0.304857E+03,
  0.194171E+04, 0.115974E+00, 0.304890E+03,
  0.194186E+04, 0.116025E+00, 0.304923E+03,
  0.194201E+04, 0.115391E+00, 0.304956E+03,
  0.194216E+04, 0.117274E+00, 0.304989E+03,
  0.194232E+04, 0.129081E+00, 0.305022E+03,
  0.194247E+04, 0.152834E+00, 0.305055E+03,
  0.194262E+04, 0.178466E+00, 0.305088E+03,
  0.194277E+04, 0.193129E+00, 0.305121E+03,
  0.194293E+04, 0.192180E+00, 0.305154E+03,
  0.194308E+04, 0.174955E+00, 0.305186E+03,
  0.194323E+04, 0.148897E+00, 0.305219E+03,
  0.194338E+04, 0.129238E+00, 0.305252E+03,
  0.194353E+04, 0.121178E+00, 0.305285E+03,
  0.194369E+04, 0.120317E+00, 0.305318E+03,
  0.194384E+04, 0.121609E+00, 0.305351E+03,
  0.194399E+04, 0.122915E+00, 0.305384E+03,
  0.194414E+04, 0.124042E+00, 0.305417E+03,
  0.194430E+04, 0.124850E+00, 0.305450E+03,
  0.194445E+04, 0.124734E+00, 0.305483E+03,
  0.194460E+04, 0.122947E+00, 0.305516E+03,
  0.194475E+04, 0.119982E+00, 0.305549E+03,
  0.194491E+04, 0.117382E+00, 0.305582E+03,
  0.194506E+04, 0.116207E+00, 0.305614E+03,
  0.194521E+04, 0.116216E+00, 0.305647E+03,
  0.194536E+04, 0.118003E+00, 0.305680E+03,
  0.194552E+04, 0.122141E+00, 0.305713E+03,
  0.194567E+04, 0.127936E+00, 0.305746E+03,
  0.194582E+04, 0.134544E+00, 0.305779E+03,
  0.194597E+04, 0.141882E+00, 0.305812E+03,
  0.194613E+04, 0.149690E+00, 0.305845E+03,
  0.194628E+04, 0.154145E+00, 0.305878E+03,
  0.194643E+04, 0.151499E+00, 0.305911E+03,
  0.194658E+04, 0.146034E+00, 0.305944E+03,
  0.194673E+04, 0.142516E+00, 0.305977E+03,
  0.194689E+04, 0.141049E+00, 0.306009E+03,
  0.194704E+04, 0.139823E+00, 0.306042E+03,
  0.194719E+04, 0.137971E+00, 0.306075E+03,
  0.194734E+04, 0.134039E+00, 0.306108E+03,
  0.194750E+04, 0.128302E+00, 0.306141E+03,
  0.194765E+04, 0.124564E+00, 0.306174E+03,
  0.194780E+04, 0.127644E+00, 0.306207E+03,
  0.194795E+04, 0.136793E+00, 0.306240E+03,
  0.194811E+04, 0.146140E+00, 0.306273E+03,
  0.194826E+04, 0.151395E+00, 0.306306E+03,
  0.194841E+04, 0.152912E+00, 0.306339E+03,
  0.194856E+04, 0.151824E+00, 0.306372E+03,
  0.194872E+04, 0.149219E+00, 0.306404E+03,
  0.194887E+04, 0.144941E+00, 0.306437E+03,
  0.194902E+04, 0.136009E+00, 0.306470E+03,
  0.194917E+04, 0.123279E+00, 0.306503E+03,
  0.194933E+04, 0.108961E+00, 0.306536E+03,
  0.194948E+04, 0.832657E-01, 0.306569E+03,
  0.194963E+04, 0.593486E-01, 0.306602E+03,
  0.194978E+04, 0.528272E-01, 0.306635E+03,
  0.194994E+04, 0.622650E-01, 0.306668E+03,
  0.195009E+04, 0.762671E-01, 0.306701E+03,
  0.195024E+04, 0.879935E-01, 0.306734E+03,
  0.195039E+04, 0.942795E-01, 0.306767E+03,
  0.195055E+04, 0.998803E-01, 0.306799E+03,
  0.195070E+04, 0.108242E+00, 0.306832E+03,
  0.195085E+04, 0.115735E+00, 0.306865E+03,
  0.195100E+04, 0.117442E+00, 0.306898E+03,
  0.195115E+04, 0.116596E+00, 0.306931E+03,
  0.195131E+04, 0.114885E+00, 0.306964E+03,
  0.195146E+04, 0.111472E+00, 0.306997E+03,
  0.195161E+04, 0.109993E+00, 0.307030E+03,
  0.195176E+04, 0.114187E+00, 0.307063E+03,
  0.195192E+04, 0.119461E+00, 0.307096E+03,
  0.195207E+04, 0.124899E+00, 0.307129E+03,
  0.195222E+04, 0.130593E+00, 0.307162E+03,
  0.195237E+04, 0.133984E+00, 0.307195E+03,
  0.195253E+04, 0.134916E+00, 0.307227E+03,
  0.195268E+04, 0.137975E+00, 0.307260E+03,
  0.195283E+04, 0.144564E+00, 0.307293E+03,
  0.195298E+04, 0.153390E+00, 0.307326E+03,
  0.195314E+04, 0.157411E+00, 0.307359E+03,
  0.195329E+04, 0.148900E+00, 0.307392E+03,
  0.195344E+04, 0.135007E+00, 0.307425E+03,
  0.195359E+04, 0.128719E+00, 0.307458E+03,
  0.195375E+04, 0.127829E+00, 0.307491E+03,
  0.195390E+04, 0.128250E+00, 0.307524E+03,
  0.195405E+04, 0.126818E+00, 0.307557E+03,
  0.195420E+04, 0.124485E+00, 0.307590E+03,
  0.195435E+04, 0.123528E+00, 0.307622E+03,
  0.195451E+04, 0.123846E+00, 0.307655E+03,
  0.195466E+04, 0.124512E+00, 0.307688E+03,
  0.195481E+04, 0.125399E+00, 0.307721E+03,
  0.195496E+04, 0.127624E+00, 0.307754E+03,
  0.195512E+04, 0.131505E+00, 0.307787E+03,
  0.195527E+04, 0.134575E+00, 0.307820E+03,
  0.195542E+04, 0.134641E+00, 0.307853E+03,
  0.195557E+04, 0.132594E+00, 0.307886E+03,
  0.195573E+04, 0.129967E+00, 0.307919E+03,
  0.195588E+04, 0.125255E+00, 0.307952E+03,
  0.195603E+04, 0.117670E+00, 0.307985E+03,
  0.195618E+04, 0.109462E+00, 0.308017E+03,
  0.195634E+04, 0.102394E+00, 0.308050E+03,
  0.195649E+04, 0.968617E-01, 0.308083E+03,
  0.195664E+04, 0.920002E-01, 0.308116E+03,
  0.195679E+04, 0.900923E-01, 0.308149E+03,
  0.195695E+04, 0.945181E-01, 0.308182E+03,
  0.195710E+04, 0.105517E+00, 0.308215E+03,
  0.195725E+04, 0.119585E+00, 0.308248E+03,
  0.195740E+04, 0.130197E+00, 0.308281E+03,
  0.195756E+04, 0.134840E+00, 0.308314E+03,
  0.195771E+04, 0.136916E+00, 0.308347E+03,
  0.195786E+04, 0.140038E+00, 0.308380E+03,
  0.195801E+04, 0.146663E+00, 0.308412E+03,
  0.195817E+04, 0.157477E+00, 0.308445E+03,
  0.195832E+04, 0.170107E+00, 0.308478E+03,
  0.195847E+04, 0.177311E+00, 0.308511E+03,
  0.195862E+04, 0.173092E+00, 0.308544E+03,
  0.195877E+04, 0.157846E+00, 0.308577E+03,
  0.195893E+04, 0.136721E+00, 0.308610E+03,
  0.195908E+04, 0.118768E+00, 0.308643E+03,
  0.195923E+04, 0.107626E+00, 0.308676E+03,
  0.195938E+04, 0.102210E+00, 0.308709E+03,
  0.195954E+04, 0.996111E-01, 0.308742E+03,
  0.195969E+04, 0.977730E-01, 0.308775E+03,
  0.195984E+04, 0.959485E-01, 0.308808E+03,
  0.195999E+04, 0.935215E-01, 0.308840E+03,
  0.196015E+04, 0.902918E-01, 0.308873E+03,
  0.196030E+04, 0.882782E-01, 0.308906E+03,
  0.196045E+04, 0.892004E-01, 0.308939E+03,
  0.196060E+04, 0.916192E-01, 0.308972E+03,
  0.196076E+04, 0.928243E-01, 0.309005E+03,
  0.196091E+04, 0.915970E-01, 0.309038E+03,
  0.196106E+04, 0.894343E-01, 0.309071E+03,
  0.196121E+04, 0.877735E-01, 0.309104E+03,
  0.196137E+04, 0.904168E-01, 0.309137E+03,
  0.196152E+04, 0.100133E+00, 0.309170E+03,
  0.196167E+04, 0.113250E+00, 0.309203E+03,
  0.196182E+04, 0.122647E+00, 0.309235E+03,
  0.196197E+04, 0.128834E+00, 0.309268E+03,
  0.196213E+04, 0.137677E+00, 0.309301E+03,
  0.196228E+04, 0.145558E+00, 0.309334E+03,
  0.196243E+04, 0.147695E+00, 0.309367E+03,
  0.196258E+04, 0.145908E+00, 0.309400E+03,
  0.196274E+04, 0.145104E+00, 0.309433E+03,
  0.196289E+04, 0.149369E+00, 0.309466E+03,
  0.196304E+04, 0.154647E+00, 0.309499E+03,
  0.196319E+04, 0.155802E+00, 0.309532E+03,
  0.196335E+04, 0.153879E+00, 0.309565E+03,
  0.196350E+04, 0.150881E+00, 0.309598E+03,
  0.196365E+04, 0.145232E+00, 0.309630E+03,
  0.196380E+04, 0.136977E+00, 0.309663E+03,
  0.196396E+04, 0.127914E+00, 0.309696E+03,
  0.196411E+04, 0.119820E+00, 0.309729E+03,
  0.196426E+04, 0.115499E+00, 0.309762E+03,
  0.196441E+04, 0.114796E+00, 0.309795E+03,
  0.196457E+04, 0.117055E+00, 0.309828E+03,
  0.196472E+04, 0.120445E+00, 0.309861E+03,
  0.196487E+04, 0.122390E+00, 0.309894E+03,
  0.196502E+04, 0.122935E+00, 0.309927E+03,
  0.196518E+04, 0.122858E+00, 0.309960E+03,
  0.196533E+04, 0.123180E+00, 0.309993E+03,
  0.196548E+04, 0.123147E+00, 0.310025E+03,
  0.196563E+04, 0.121752E+00, 0.310058E+03,
  0.196579E+04, 0.119615E+00, 0.310091E+03,
  0.196594E+04, 0.117593E+00, 0.310124E+03,
  0.196609E+04, 0.115771E+00, 0.310157E+03,
  0.196624E+04, 0.114596E+00, 0.310190E+03,
  0.196639E+04, 0.114940E+00, 0.310223E+03,
  0.196655E+04, 0.117133E+00, 0.310256E+03,
  0.196670E+04, 0.120399E+00, 0.310289E+03,
  0.196685E+04, 0.122390E+00, 0.310322E+03,
  0.196700E+04, 0.122472E+00, 0.310355E+03,
  0.196716E+04, 0.121577E+00, 0.310388E+03,
  0.196731E+04, 0.119859E+00, 0.310421E+03,
  0.196746E+04, 0.117868E+00, 0.310453E+03,
  0.196761E+04, 0.116802E+00, 0.310486E+03,
  0.196777E+04, 0.116709E+00, 0.310519E+03,
  0.196792E+04, 0.117056E+00, 0.310552E+03,
  0.196807E+04, 0.117133E+00, 0.310585E+03,
  0.196822E+04, 0.114629E+00, 0.310618E+03,
  0.196838E+04, 0.106280E+00, 0.310651E+03,
  0.196853E+04, 0.939234E-01, 0.310684E+03,
  0.196868E+04, 0.827927E-01, 0.310717E+03,
  0.196883E+04, 0.776952E-01, 0.310750E+03,
  0.196899E+04, 0.793596E-01, 0.310783E+03,
  0.196914E+04, 0.855358E-01, 0.310816E+03,
  0.196929E+04, 0.952200E-01, 0.310848E+03,
  0.196944E+04, 0.107339E+00, 0.310881E+03,
  0.196959E+04, 0.119049E+00, 0.310914E+03,
  0.196975E+04, 0.128223E+00, 0.310947E+03,
  0.196990E+04, 0.134876E+00, 0.310980E+03,
  0.197005E+04, 0.140459E+00, 0.311013E+03,
  0.197020E+04, 0.141972E+00, 0.311046E+03,
  0.197036E+04, 0.140636E+00, 0.311079E+03,
  0.197051E+04, 0.138945E+00, 0.311112E+03,
  0.197066E+04, 0.138816E+00, 0.311145E+03,
  0.197081E+04, 0.140033E+00, 0.311178E+03,
  0.197097E+04, 0.141912E+00, 0.311211E+03,
  0.197112E+04, 0.143766E+00, 0.311243E+03,
  0.197127E+04, 0.142707E+00, 0.311276E+03,
  0.197142E+04, 0.137463E+00, 0.311309E+03,
  0.197158E+04, 0.128690E+00, 0.311342E+03,
  0.197173E+04, 0.118236E+00, 0.311375E+03,
  0.197188E+04, 0.111405E+00, 0.311408E+03,
  0.197203E+04, 0.117141E+00, 0.311441E+03,
  0.197219E+04, 0.136091E+00, 0.311474E+03,
  0.197234E+04, 0.158904E+00, 0.311507E+03,
  0.197249E+04, 0.177430E+00, 0.311540E+03,
  0.197264E+04, 0.184228E+00, 0.311573E+03,
  0.197280E+04, 0.179847E+00, 0.311606E+03,
  0.197295E+04, 0.167793E+00, 0.311638E+03,
  0.197310E+04, 0.152236E+00, 0.311671E+03,
  0.197325E+04, 0.141691E+00, 0.311704E+03,
  0.197341E+04, 0.142289E+00, 0.311737E+03,
  0.197356E+04, 0.150555E+00, 0.311770E+03,
  0.197371E+04, 0.159341E+00, 0.311803E+03,
  0.197386E+04, 0.169876E+00, 0.311836E+03,
  0.197401E+04, 0.188027E+00, 0.311869E+03,
  0.197417E+04, 0.208918E+00, 0.311902E+03,
  0.197432E+04, 0.225742E+00, 0.311935E+03,
  0.197447E+04, 0.232609E+00, 0.311968E+03,
  0.197462E+04, 0.223613E+00, 0.312001E+03,
  0.197478E+04, 0.197709E+00, 0.312034E+03,
  0.197493E+04, 0.160464E+00, 0.312066E+03,
  0.197508E+04, 0.124913E+00, 0.312099E+03,
  0.197523E+04, 0.113804E+00, 0.312132E+03,
  0.197539E+04, 0.132162E+00, 0.312165E+03,
  0.197554E+04, 0.168705E+00, 0.312198E+03,
  0.197569E+04, 0.201145E+00, 0.312231E+03,
  0.197584E+04, 0.206097E+00, 0.312264E+03,
